id,address,bedrooms,full_bathrooms,half_bathrooms,type,size_sqft,lot_size,price
4159,5125 W Reno Ave Apt 1052 Las Vegas NV 89118,3,3,0,Condo/Townhome/Row Home/Co-Op,1567,1568,120000
4160,6318 Windfresh Dr Las Vegas NV 89148,4,2,0,Single Family Home,2464,7840,379500
4161,10327 Bays Mountain Ave Las Vegas NV 89166,3,3,0,Single Family Home,2122,7840,279999
4162,9815 Pioneer Ave Las Vegas NV 89117,4,3,0,Single Family Home,2307,4791,235000
4163,7209 Blizzard Ln Las Vegas NV 89145,4,2,0,Single Family Home,1896,6969,160000
4164,513 Hall Of Fame Dr Las Vegas NV 89110,4,3,0,Single Family Home,1921,4791,139900
4165,6408 Alishia Cir Las Vegas NV 89130,3,2,0,Single Family Home,1914,20473.2,249900
4166,5268 Caspian Dr Las Vegas NV 89118,5,2,0,Single Family Home,2430,7840,219990
4167,3450 Erva St Apt 204 Las Vegas NV 89117,2,2,0,Condo/Townhome/Row Home/Co-Op,882,,84900
4168,4381 W Flamingo Rd # 38-301 Las Vegas NV 89103,1,1,1,Condo/Townhome/Row Home/Co-Op,1220,,399999
4169,4714 Cortina Rancho St Las Vegas NV 89147,4,3,1,Single Family Home,1978,2178,189900
4170,4940 Larkspur St # 7A Las Vegas NV 89120,2,1,1,Condo/Townhome/Row Home/Co-Op,880,1306,49900
4171,10113 Cresent Creek Dr Las Vegas NV 89134,2,2,0,Single Family Home,1402,6534,204990
4172,6816 Algerine Ct Las Vegas NV 89131,4,3,1,Single Family Home,2898,6098,264000
4173,2204 Point Rock Ln Las Vegas NV 89134,5,4,1,Single Family Home,6145,24829.2,1829000
4174,7078 Glencoe Harbor Ave Las Vegas NV 89179,3,2,0,Single Family Home,1836,5227,271935
4175,8912 Spinning Wheel Ave Las Vegas NV 89143,5,2,1,Single Family Home,2182,5227,224900
4176,9070 Mcginnis Ave Las Vegas NV 89148,3,2,1,Single Family Home,1421,1742,149900
4177,5070 Blanton Dr Las Vegas NV 89122,3,2,0,Single Family Home,1505,6098,64900
4178,26 Meadowhawk Ln Las Vegas NV 89135,6,6,1,Single Family Home,7238,19166.4,3900000
4179,6137 Cottontail Cove St Las Vegas NV 89130,4,4,0,Single Family Home,4391,9583,379900
4180,10456 Chandra Ave Las Vegas NV 89129,3,2,1,Single Family Home,1650,3049,169000
4181,4730 E Craig Rd Unit 1185 Las Vegas NV 89115,2,2,0,Condo/Townhome/Row Home/Co-Op,974,958,62000
4182,3975 N Hualapai Wy Unit: 233 Las Vegas NV 89129,2,2,0,Condo/Townhome/Row Home/Co-Op,1301,,64999
4183,1341 Marina Del Rey Ct Las Vegas NV 89117,5,4,0,Single Family Home,4386,20037.6,519000
4184,9704 Ziegler Ave Las Vegas NV 89148,3,2,1,Single Family Home,2415,3484,159900
4185,6217 Oread Ave Las Vegas NV 89139,3,2,1,Single Family Home,1230,1742,129700
4186,440 Gallantry Ct Las Vegas NV 89145,3,2,1,Single Family Home,1559,5227,145000
4187,7159 Pleasant Valley Pl Las Vegas NV 89149,3,2,1,Single Family Home,1976,4791,258800
4188,3846 Valley Meadow Dr Las Vegas NV 89120,4,3,0,Single Family Home,2220,6098,155000
4189,4201 Tuffer Ln Las Vegas NV 89130,4,2,0,Single Family Home,1939,16552.8,217499
4190,2604 Sidonia Ave Las Vegas NV 89102,3,3,0,Single Family Home,2051,4791,195000
4191,6132 Sandstone Mesa Dr Las Vegas NV 89130,3,2,0,Single Family Home,1649,7405,140600
4192,1720 W Bonanza Rd Apt 54 Las Vegas NV 89106,1,1,0,Condo/Townhome/Row Home/Co-Op,640,,21999
4193,3275 Arville St Unit: A Las Vegas NV 89102,2,2,0,Condo/Townhome/Row Home/Co-Op,922,,68000
4194,10173 Hollis Mountain Ave Las Vegas NV 89148,3,2,1,Single Family Home,2327,3484,229000
4195,211 E Flamingo Rd # 411 Las Vegas NV 89169,1,1,0,Condo/Townhome/Row Home/Co-Op,941,,115000
4196,9457 S Las Vegas Bl Unit: 196 Las Vegas NV 89123,2,1,0,Condo/Townhome/Row Home/Co-Op,736,,39000
4197,7055 Glencoe Harbor Ave Las Vegas NV 89179,3,2,1,Single Family Home,2411,4791,299900
4198,2941 Country Manor Ln Apt 28 Las Vegas NV 89115,1,1,1,Condo/Townhome/Row Home/Co-Op,862,2657,40000
4199,5957 Zawawi Ct Las Vegas NV 89110,4,3,0,Single Family Home,2502,5662,140000
4200,3921 Genoa Dr Las Vegas NV 89141,4,3,0,Single Family Home,2311,6534,299900
4201,7860 Via Olivero Ave Las Vegas NV 89117,4,4,1,Single Family Home,4707,23958,490000
4202,4106 Jessica Marie St Las Vegas NV 89032,5,3,0,Single Family Home,2259,6098,199500
4203,1428 Iron Springs Dr Las Vegas NV 89144,3,2,0,Single Family Home,1149,4791,145000
4204,1235 Desert Solitude St Las Vegas NV 89110,5,3,0,Single Family Home,2510,4791,195000
4205,1016 Brinkman St Las Vegas NV 89138,3,2,1,Single Family Home,1863,4356,195000
4206,8644 Prairie Hill Dr Las Vegas NV 89134,2,2,0,Condo/Townhome/Row Home/Co-Op,1363,3049,184888
4207,5055 W Hacienda Ave Unit 2112 Las Vegas NV 89118,1,1,0,Condo/Townhome/Row Home/Co-Op,685,,70000
4208,6832 Momentos St Las Vegas NV 89149,3,2,1,Single Family Home,1522,3049,179990
4209,4730 Ashbrook Pl Las Vegas NV 89147,5,3,0,Single Family Home,2307,6098,130000
4210,3418 Allegheny Dr Las Vegas NV 89122,3,2,0,Mfd/Mobile Home,1440,4791,65000
4211,655 Granite Rapids St Las Vegas NV 89138,3,2,0,Single Family Home,1680,5227,295000
4212,5304 Roseland Ave Las Vegas NV 89130,3,3,1,Single Family Home,3498,10890,339950
4213,Las Vegas NV 89108,4,3,0,Single Family Home,1582,4356,160000
4214,4730 E Craig Rd Unit 2027 North Las Vegas NV 89115,2,2,0,Condo/Townhome/Row Home/Co-Op,974,,44999
4215,9850 Nicova Ave Las Vegas NV 89148,2,2,0,Condo/Townhome/Row Home/Co-Op,1627,4791,214900
4216,4066 Whispering Quail Ct Las Vegas NV 89122,5,3,0,Single Family Home,2655,4791,219900
4217,6420 Singingwood Ln Las Vegas NV 89107,3,2,0,Single Family Home,1793,7840,149900
4218,6629 W Tropicana Ave Unit 201 Las Vegas NV 89103,2,2,0,Condo/Townhome/Row Home/Co-Op,1013,,65000
4219,274 Fringe Ruff Dr Las Vegas NV 89148,4,3,0,Single Family Home,2251,3049,229900
4220,7496 Campbell Ranch Ave Las Vegas NV 89179,3,2,1,Single Family Home,2050,6098,343111
4221,7163 S Durango Dr Unit 305 Las Vegas NV 89113,1,1,0,Condo/Townhome/Row Home/Co-Op,685,,77000
4222,8192 Moonlight Meadows St Las Vegas NV 89113,3,2,1,Single Family Home,2046,5227,248800
4223,650 Freeburg Pl Las Vegas NV 89123,3,2,0,Single Family Home,1163,4356,154900
4224,5251 Island Chain Rd Las Vegas NV 89118,2,2,1,Condo/Townhome/Row Home/Co-Op,1677,1306,168000
4225,136 Cervantes St Las Vegas NV 89101,9,5,0,Single Family Home,2751,6098,69900
4226,7960 Terrace Rock Wy Unit: 201 Las Vegas NV 89128,2,2,0,Condo/Townhome/Row Home/Co-Op,1136,2744,79900
4227,4757 Denaro Dr Las Vegas NV 89135,2,2,0,Single Family Home,1719,7405,314900
4228,605 Bianca Bay St Las Vegas NV 89144,4,3,0,Single Family Home,3002,5662,385000
4229,9526 Colorado Blue St Las Vegas NV 89123,5,3,0,Single Family Home,2040,3484,220000
4230,10765 Porter Mountain Ct Las Vegas NV 89129,4,3,0,Single Family Home,2884,5662,329000
4231,617 Yacht Harbor Dr Las Vegas NV 89145,2,2,0,Condo/Townhome/Row Home/Co-Op,1156,3659,128000
4232,6634 Gilded Lantern Ave Las Vegas NV 89139,5,4,1,Single Family Home,5160,9147,625000
4233,8073 Mackenzie Ct Las Vegas NV 89129,5,3,1,Single Family Home,3494,20037.6,484000
4234,1059 Sidehill Way Las Vegas NV 89110,3,2,0,Single Family Home,1930,20037.6,290000
4235,634 Bald Hill Ct Las Vegas NV 89110,4,2,1,Single Family Home,1497,2613,115000
4236,4429 Cinema Ave Las Vegas NV 89031,4,2,0,Single Family Home,1795,6098,116000
4237,123 Barbados St Las Vegas NV 89110,2,2,0,Condo/Townhome/Row Home/Co-Op,1083,3920,61800
4238,7753 Tattersall Flag St Las Vegas NV 89139,6,3,0,Single Family Home,3313,5662,339000
4239,200 W Sahara Ave Unit 3004 Las Vegas NV 89102,2,2,0,Condo/Townhome/Row Home/Co-Op,1233,,499000
4240,1991 Citroen St Las Vegas NV 89142,4,2,0,Single Family Home,1784,7840,116000
4241,747 Canyon Crest Dr Las Vegas NV 89123,4,3,0,Single Family Home,3433,9583,360000
4242,7274 Patmore Ash Ct Las Vegas NV 89148,3,2,1,Single Family Home,1677,3484,181000
4243,2123 Clancy St Las Vegas NV 89156,4,2,1,Single Family Home,1342,2178,119950
4244,Las Vegas NV 89138,4,3,1,Single Family Home,3849,10890,613500
4245,1208 W Monroe Ave Las Vegas NV 89106,4,2,0,Single Family Home,1300,8712,42000
4246,10550 W Alexander Rd Unit: 1082 Las Vegas NV 89129,2,2,0,Condo/Townhome/Row Home/Co-Op,1083,1393,94900
4247,6208 Bannock Way Las Vegas NV 89107,3,2,0,Single Family Home,1276,6098,115900
4248,7467 Benlomond Ave Las Vegas NV 89179,4,2,1,Single Family Home,1943,3484,260000
4249,1106 Silver Stone Way Las Vegas NV 89123,5,3,0,Single Family Home,2390,5662,299900
4250,11866 Brigadoon Dr Las Vegas NV 89141,5,5,1,Single Family Home,5434,13503.6,1600000
4251,3751 Rolling Cloud Dr Las Vegas NV 89115,3,2,0,Single Family Home,1064,5662,100000
4252,4504 W Lake Mead Blvd Unit 101 Las Vegas NV 89108,2,2,0,Condo/Townhome/Row Home/Co-Op,1081,,80000
4253,3208 Crystal Pool Dr Las Vegas NV 89117,4,2,1,Single Family Home,2034,4356,298888
4254,3308 Misty Cloud Ct Las Vegas NV 89129,3,2,0,Single Family Home,1750,5227,185000
4255,9709 Red Horse St Las Vegas NV 89143,3,2,1,Single Family Home,1851,3920,128900
4256,Las Vegas NV 89134,2,2,1,Single Family Home,1384,6969,260000
4257,3151 Soaring Gulls Dr Unit 2123 Las Vegas NV 89128,3,2,0,Condo/Townhome/Row Home/Co-Op,1109,,84000
4258,10678 Verona Wood St Las Vegas NV 89141,3,2,1,Single Family Home,2179,3049,259900
4259,4372 Hilldale Ave Las Vegas NV 89121,3,1,0,Single Family Home,768,6098,95000
4260,9490 Stone Castle Way Las Vegas NV 89123,5,3,1,Single Family Home,3982,15246,299999
4261,348 Roland Falls Ln Las Vegas NV 89183,5,3,1,Single Family Home,3652,17859.6,449000
4262,5502 Cinnamon Ave Las Vegas NV 89122,5,3,0,Single Family Home,2277,5662,157000
4263,9325 Tournament Canyon Dr Las Vegas NV 89144,5,6,1,Single Family Home,7837,17859.6,2500000
4264,6329 War Emblem Ct Las Vegas NV 89141,3,2,1,Single Family Home,1830,3920,131000
4265,9457 Las Vegas Blvd S Unit 123 Las Vegas NV 89123,2,1,0,Condo/Townhome/Row Home/Co-Op,736,,59500
4266,2053 Jade Hills Ct Las Vegas NV 89106,3,2,0,Single Family Home,1148,5662,129900
4267,8032 Maple Park St Las Vegas NV 89131,3,2,1,Single Family Home,2663,3484,249000
4268,5174 S Jones Bl Unit: 203 Las Vegas NV 89118,1,1,0,Condo/Townhome/Row Home/Co-Op,668,,52060
4269,7270 Loma Alta Cir Las Vegas NV 89120,6,4,0,Single Family Home,5742,35719.2,500000
4270,10401 Saddle Mountain St Las Vegas NV 89178,3,3,0,Single Family Home,2118,7405,284900
4271,9322 New Utrecht St Las Vegas NV 89178,2,2,0,Condo/Townhome/Row Home/Co-Op,1002,2613,133000
4272,4810 Sweetie Ct Las Vegas NV 89149,4,2,1,Single Family Home,3511,19166.4,489900
4273,3601 Galatea St Unit: 202 Las Vegas NV 89108,2,2,0,Condo/Townhome/Row Home/Co-Op,1056,,79990
4274,19 E Agate Ave Unit 507 Las Vegas NV 89123,2,2,0,Condo/Townhome/Row Home/Co-Op,1155,,180000
4275,1924 Sedona Paseo Ln Las Vegas NV 89128,3,2,0,Single Family Home,1896,6098,250000
4276,8163 W Rochelle Ave Las Vegas NV 89147,5,3,0,Single Family Home,2754,4356,266990
4277,2400 Totem Pole Ct Las Vegas NV 89134,2,2,0,Single Family Home,1653,15681.6,169900
4278,4050 Sparrow Rock St Las Vegas NV 89129,4,3,0,Single Family Home,1608,2613,169000
4279,4008 Wake Forest Dr Las Vegas NV 89129,3,2,0,Single Family Home,1870,6969,299999
4280,2112 Brighton Shore St Las Vegas NV 89128,4,3,0,Single Family Home,2079,4791,299900
4281,6653 Coral Falls Cir Las Vegas NV 89108,2,2,1,Single Family Home,1601,4356,169900
4282,8829 Cortile Dr Las Vegas NV 89134,5,4,1,Single Family Home,4060,7840,615000
4283,7724 Prosperity River Ave Las Vegas NV 89129,3,2,1,Single Family Home,1725,3484,194900
4284,2419 Palma Vista Ave Las Vegas NV 89121,4,2,0,Single Family Home,1572,7405,171000
4285,1870 Plan Las Vegas NV 89166,3,2,1,Single Family Home; Ready to build,1870,87120,235990
4286,9432 Medford Falls Ave Las Vegas NV 89149,4,2,1,Single Family Home,1715,3049,165000
4287,7651 Villa De La Paz Ave Las Vegas NV 89131,5,4,1,Single Family Home,3117,12632.4,369900
4288,3125 N Buffalo Dr Unit: 2093 Las Vegas NV 89128,2,1,0,Condo/Townhome/Row Home/Co-Op,921,1916,79900
4289,7160 Rhinehart Way Las Vegas NV 89149,4,3,0,Single Family Home,3617,22215.6,544995
4290,2700 S Las Vegas Bl Unit: 4203 Las Vegas NV 89109,3,3,1,Condo/Townhome/Row Home/Co-Op,2996,,1688000
4291,5660 Divot Pl Las Vegas NV 89130,2,2,0,Condo/Townhome/Row Home/Co-Op,1416,7405,145000
4292,6101 W Oakey Blvd Apt A Las Vegas NV 89146,2,2,0,Condo/Townhome/Row Home/Co-Op,1073,,69900
4293,3949 S Torrey Pines Dr Las Vegas NV 89103,3,2,1,Condo/Townhome/Row Home/Co-Op,1400,1306,74900
4294,6383 Diego Dr Las Vegas NV 89156,3,2,1,Single Family Home,1578,3920,149999
4295,7202 Cestrum Rd Las Vegas NV 89113,3,2,1,Single Family Home,1502,1742,169000
4296,4300 N Lamont St Apt 205 Las Vegas NV 89115,1,1,0,Condo/Townhome/Row Home/Co-Op,640,,22900
4297,1600 Shadow Rock Dr # Wow! Las Vegas NV 89117,3,2,0,Single Family Home,1653,5662,384900
4298,Annabell Las Vegas NV 89122,3,2,1,Single Family Home; Ready to build,1465,87120,189990
4299,2987 Palma Vista Cir Las Vegas NV 89169,5,3,0,Single Family Home,1926,9147,120000
4300,1869 Canvas Edge Dr Henderson NV 89044,4,3,0,Single Family Home,2851,4356,299900
4301,1225 Spanish Armada Rd Las Vegas NV 89123,4,3,0,Single Family Home,2369,7840,185000
4302,2658 Alwoodley Cir Las Vegas NV 89142,3,2,1,Single Family Home,1609,4791,115000
4303,5208 Silverheart Ave Las Vegas NV 89142,4,3,0,Single Family Home,1636,3920,145000
4304,10001 Peace Wy Unit: 2328 Las Vegas NV 89147,2,2,0,Condo/Townhome/Row Home/Co-Op,1178,,105000
4305,6025 Crystal Brook Ct Las Vegas NV 89149,4,3,1,Single Family Home,3231,19602,549900
4306,1260 Golden Apple St Las Vegas NV 89142,2,1,1,Single Family Home,1278,1742,90000
4307,5553 High Wager Way Unit 101 Las Vegas NV 89122,2,2,0,Condo/Townhome/Row Home/Co-Op,1218,1306,125000
4308,11138 Tuscolana St Las Vegas NV 89141,3,2,1,Single Family Home,1714,3484,218500
4309,2903 Galena Peak Ln Las Vegas NV 89156,3,2,0,Single Family Home,1270,4356,135000
4310,196 Fox Lake Ave Las Vegas NV 89148,4,2,1,Single Family Home,2759,5662,370000
4311,5919 Vegas Dr Las Vegas NV 89108,3,1,1,Condo/Townhome/Row Home/Co-Op,1254,871,64900
4312,825 Antelope Way Las Vegas NV 89145,3,2,0,Single Family Home,1633,6969,118000
4313,2236 Beacon Ridge Dr Las Vegas NV 89134,3,2,0,Single Family Home,2162,13068,365000
4314,1550 Thelma Ln Las Vegas NV 89104,4,3,0,Single Family Home,2726,7405,114500
4315,10832 Scamadella St Las Vegas NV 89141,4,2,1,Single Family Home,2453,5227,275000
4316,10180 Deerfield Beach Ave Unit 103 Las Vegas NV 89129,3,2,1,Condo/Townhome/Row Home/Co-Op,1492,,124850
4317,5932 Quintillion Ave Las Vegas NV 89122,4,3,0,Single Family Home,2371,6969,158000
4318,6868 Sky Pointe Dr Unit 1081 Las Vegas NV 89131,1,1,0,Condo/Townhome/Row Home/Co-Op,862,,85000
4319,7200 Pirates Cove Rd Unit: 1086 Las Vegas NV 89145,2,2,0,Condo/Townhome/Row Home/Co-Op,908,914,66000
4320,7049 Knob Creek St Unit 101 Las Vegas NV 89149,2,2,0,Condo/Townhome/Row Home/Co-Op,1183,1306,120000
4321,2724 Huber Heights Dr Las Vegas NV 89128,5,3,0,Single Family Home,2628,5662,309900
4322,9649 Black Coyote Ct Las Vegas NV 89139,5,4,1,Single Family Home,3672,6098,430000
4323,2916 Gavilan Ln Las Vegas NV 89122,2,2,0,Mfd/Mobile Home,1248,5227,48000
4324,2161 Hussium Hills St Unit: 206 Las Vegas NV 89108,2,2,0,Condo/Townhome/Row Home/Co-Op,888,,59000
4325,2000 Fashion Show Dr Unit: 6003 Las Vegas NV 89109,3,3,1,Condo/Townhome/Row Home/Co-Op,3340,,3350000
4326,73 Hawk Ridge Dr Las Vegas NV 89135,6,5,1,Single Family Home,5841,20473.2,2100000
4327,8648 Anderson Dale Ave Las Vegas NV 89178,3,2,1,Single Family Home,1935,2613,165000
4328,7485 Campbell Ranch Ave Las Vegas NV 89179,3,2,0,Single Family Home,1950,6098,324232
4329,8933 Antioch Way # 74 Las Vegas NV 89117,2,2,0,Condo/Townhome/Row Home/Co-Op,1186,,138000
4330,2327 Alta Dr Las Vegas NV 89107,5,5,1,Single Family Home,8362,69260.4,1690000
4331,6513 Alta Dr Las Vegas NV 89107,3,2,0,Single Family Home,1038,6969,109000
4332,4525 Dean Martin Dr Unit 2501 Las Vegas NV 89103,2,2,1,Condo/Townhome/Row Home/Co-Op,2469,,899999
4333,1401 N Michael Way Apt 143 Las Vegas NV 89108,2,2,0,Condo/Townhome/Row Home/Co-Op,1067,,84900
4334,1480 Tamareno Cir Unit 26 Las Vegas NV 89119,2,2,0,Condo/Townhome/Row Home/Co-Op,1116,,75000
4335,2000 N Fashion Show Dr Unit 3018 Las Vegas NV 89109,1,1,0,Condo/Townhome/Row Home/Co-Op,534,,255000
4336,4209 Topsider St Las Vegas NV 89129,5,4,1,Single Family Home,3417,12196.8,450000
4337,10789 Vestone St Las Vegas NV 89141,3,3,0,Single Family Home,2021,3920,170000
4338,8379 Haven Cove Ave Las Vegas NV 89113,4,2,1,Single Family Home,2138,5227,250000
4339,605 S Royal Crest Cir Unit 22 Las Vegas NV 89169,1,1,0,Condo/Townhome/Row Home/Co-Op,624,1481,34000
4340,9050 W Warm Springs Rd Unit: 1145 Las Vegas NV 89148,2,2,0,Condo/Townhome/Row Home/Co-Op,892,,90000
4341,3628 N Tomsik St Las Vegas NV 89129,5,3,0,Single Family Home,2280,3920,170000
4342,9344 Aston Martin Dr Las Vegas NV 89117,4,2,1,Single Family Home,2358,4791,220000
4343,3304 Big Sur Dr Las Vegas NV 89122,3,2,0,Mfd/Mobile Home,1614,4791,72900
4344,2432 Cycad Tree St Las Vegas NV 89108,3,2,0,Single Family Home,1221,3484,134500
4345,4156 Overbrook Dr Las Vegas NV 89108,3,2,0,Single Family Home,1403,4356,130000
4346,8308 Fawn Meadow Ave Las Vegas NV 89149,5,3,0,Single Family Home,3184,7405,334900
4347,4813 Elmhurst Ln Las Vegas NV 89108,2,1,0,Single Family Home,1300,6098,129900
4348,Las Vegas NV 89081,4,2,1,Single Family Home,1792,5227,160000
4349,4621 E Monroe Ave Las Vegas NV 89110,4,2,0,Single Family Home,1924,6534,117000
4350,6209 Hargrove Ave Las Vegas NV 89107,3,2,0,Single Family Home,1224,6098,98000
4351,718 Iron Bridge St Las Vegas NV 89178,3,2,1,Single Family Home,1732,2613,105000
4352,360 E Desert Inn Rd Unit 1601 Las Vegas NV 89109,3,3,1,Condo/Townhome/Row Home/Co-Op,2665,,650000
4353,3656 Lincoln Rd Las Vegas NV 89115,4,2,1,Single Family Home,1595,3920,89500
4354,3020 Sungold Dr Las Vegas NV 89134,2,2,0,Single Family Home,1788,10018.8,275000
4355,3400 Beam Dr Las Vegas NV 89139,4,3,0,Single Family Home,3101,21344.4,284900
4356,1610 Brock Ct Las Vegas NV 89117,6,4,2,Single Family Home,7139,32670,1249500
4357,7861 Cape Flattery Ave Las Vegas NV 89147,5,4,0,Single Family Home,3268,6969,424900
4358,9965 Lorian St Las Vegas NV 89183,3,2,1,Single Family Home,2065,4356,220000
4359,3737 Exuberance Way Las Vegas NV 89115,3,2,1,Single Family Home,1276,2178,88500
4360,Plan 2438 Las Vegas NV 89135,3,2,1,Single Family Home; Ready to build,2438,87120,359990
4361,2162 Country Cove Ct Las Vegas NV 89135,4,2,1,Single Family Home,4107,6969,874500
4362,5309 W Gowan Rd Las Vegas NV 89130,4,2,0,Single Family Home,1776,20037.6,249900
4363,6255 W Arby Ave Unit 222 Las Vegas NV 89118,3,2,1,Condo/Townhome/Row Home/Co-Op,1648,,174900
4364,3070 La Barca Ln Las Vegas NV 89122,3,2,0,Mfd/Mobile Home,1755,4791,64900
4365,Las Vegas NV 89122,2,2,0,Single Family Home,1570,5662,210000
4366,5284 Fire Night Ave Las Vegas NV 89122,3,2,1,Single Family Home,1319,1742,119000
4367,9222 Red Knoll St Las Vegas NV 89113,2,2,1,Single Family Home,1373,3920,179900
4368,2020 Park Way N Las Vegas NV 89106,5,4,0,Single Family Home,3574,15246,250000
4369,10649 San Palatina St Las Vegas NV 89141,4,4,1,Single Family Home,4314,11325.6,580000
4370,Las Vegas NV 89117,2,2,1,Single Family Home,1261,2613,165000
4371,Las Vegas NV 89146,2,1,1,Condo/Townhome/Row Home/Co-Op,1164,1568,84900
4372,559 Cabis Bay St Las Vegas NV 89178,3,2,0,Single Family Home,1301,2178,108000
4373,4996 Momenti St Las Vegas NV 89135,2,2,0,Single Family Home,1273,6098,259000
4374,930 Denberry Way Las Vegas NV 89123,4,3,0,Single Family Home,2469,9147,299900
4375,5605 Estrella Mountain Ct Las Vegas NV 89122,3,2,0,Single Family Home,1528,6534,130500
4376,3550 Plan Las Vegas NV 89149,5,4,0,Single Family Home; Ready to build,3550,130680,479900
4377,2200 S Fort Apache Rd Unit 1233 Las Vegas NV 89117,2,2,0,Condo/Townhome/Row Home/Co-Op,1053,,94900
4378,3116 Rabbit Creek Dr Las Vegas NV 89120,5,2,1,Single Family Home,2536,5227,200000
4379,6421 Plumcrest Rd Las Vegas NV 89108,3,2,0,Single Family Home,1221,4356,122500
4380,Las Vegas NV 89104,3,2,1,Single Family Home,1622,4356,175000
4381,7633 Allerton Ave Las Vegas NV 89128,3,2,1,Condo/Townhome/Row Home/Co-Op,1331,2178,99900
4382,Las Vegas NV 89122,5,2,2,Single Family Home,1984,4356,250000
4383,707 Roddenberry Ave Las Vegas NV 89123,4,3,0,Single Family Home,2087,4791,259000
4384,6200 Seagirt Cir Las Vegas NV 89110,4,2,0,Single Family Home,1560,8276,175000
4385,1430 Summer Glow Ave Las Vegas NV 89012,2,2,0,Single Family Home,1160,2613,127500
4386,602 Tam O Shanter Las Vegas NV 89109,1,1,0,Condo/Townhome/Row Home/Co-Op,952,,125000
4387,2752 Liberation Dr Henderson NV 89044,6,5,1,Single Family Home,4042,10018.8,749900
4388,317 Wild Plum Ln Las Vegas NV 89107,3,2,0,Single Family Home,2286,6534,199000
4389,5611 Corium Ct Las Vegas NV 89122,3,3,0,Single Family Home,1362,1742,133888
4390,7912 Seabourn Ct Las Vegas NV 89129,3,2,0,Single Family Home,1436,5227,180000
4391,6017 Port Of Dreams Dr Las Vegas NV 89130,4,3,0,Single Family Home,2523,10454.4,225000
4392,5529 Porcupine Rim St Las Vegas NV 89130,5,3,1,Single Family Home,3779,6534,348000
